,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
338747,RS_GCF_004212225.1,0,99.85,0.41,1173,f__Enterobacteriaceae (UID5124),336,0.0,4311129,88.55126576662438,43,2466019,50.65521585508365,4868512,RS_GCF_005843885.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885,not type material,none,f,7,7,534337,534337,3282,1,2899,NZ_RHJJ01000029.1,3282,3,111,NZ_RHJJ01000029.1,2901,5323,0,99.793,AVXO01000007.1581707.1584608,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli HVH 155 (4-4509048),113214,124833,t,f,f,262591,262591,Scaffold,ASM421222v1,na,PRJNA224116,SAMN10238548,43,262591,Hong Kong,2019-02-19,GCA_004212225.1,none,full,none,periphyton,22.36 N 114.08 E,0,3,Escherichia sp. E14V7,none,na,5,39,7,262591,147462,92260,2019/02/19,4,2478975,1,E14V7,The Hong Kong University of Science and Technology,2478975,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. E14V7,269,4868512,11,64,none,4868243,0,RHJJ00000000.1,4492,39,1768,1,none,none,none,none,none,none,1538,NZ_RHJJ01000033.1,1538,2835,0,99.935,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,269,18,65,1,561.0
43513,RS_GCF_004211955.1,0,98.96,0.44,1173,f__Enterobacteriaceae (UID5124),336,0.0,4203092,88.25990471582739,64,2409696,50.6019026195773,4762176,RS_GCF_004211955.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp004211955,not type material,none,f,8,7,696759,696759,2952,1,2834,NZ_RHJI01000018.1,201177,3,494,NZ_RHJI01000011.1,2833,5188,0,99.718,JMJD01000003.750330.753261,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,74407,76809,t,f,f,213202,233735,Scaffold,ASM421195v1,na,PRJNA224116,SAMN10238549,64,213202,Hong Kong,2019-02-19,GCA_004211955.1,none,full,none,periphyton,22.36 N 114.08 E,0,5,Escherichia sp. E1V33,none,na,6,62,7,233735,172601,71508,2019/02/19,2,2478976,1,E1V33,The Hong Kong University of Science and Technology,2478976,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. E1V33,110,4762176,11,74,none,4762066,0,RHJI00000000.1,4428,62,1702,1,none,none,none,none,none,none,1539,NZ_RHJI01000053.1,1539,2843,0,100,CP031653.1301657.1303210,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,110,18,74,1,561.0
42686,RS_GCF_004212325.1,2,99.85,0.44,1173,f__Enterobacteriaceae (UID5124),336,0.0,4256177,88.56756044182887,39,2430261,50.57674185905962,4805571,RS_GCF_005843885.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp005843885,not type material,none,f,6,6,529515,530005,3111,1,2899,NZ_RHJR01000005.1,369035,3,356,NZ_RHJR01000018.1,2900,5276,0,99.517,CP012802.4031244.4034173,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli O157:H7,123207,133488,t,f,f,280607,328496,Scaffold,ASM421232v1,na,PRJNA224116,SAMN10237460,39,280607,Hong Kong,2019-02-19,GCA_004212325.1,none,full,none,sediment,22.36 N 114.08 E,0,6,Escherichia sp. E13S3,none,na,6,36,6,328496,218061,90423,2019/02/19,3,2484854,1,E13S3,The Hong Kong University of Science and Technology,2484854,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. E13S3,473,4805571,11,70,none,4805098,0,RHJR00000000.1,4401,36,1828,1,none,none,none,none,none,none,1539,NZ_RHJR01000025.1,1539,2843,0,100,CP010228.3837416.3838971,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,473,18,70,1,561.0
47824,RS_GCF_009820205.1,0,99.97,0.14,1173,f__Enterobacteriaceae (UID5124),336,0.0,4454606,88.39589624201861,74,2533897,50.28190962342399,5039381,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,8,8,597022,597022,3039,1,2902,NZ_VNXM01000007.1,285200,1,495,NZ_VNXM01000025.1,2902,5343,0,99.897,LFZI01000018.6104.9035,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,68099,68099,t,f,f,201726,201726,Contig,ASM982020v1,na,PRJNA224116,SAMN10786662,74,201726,Bangladesh,2019-12-31,GCA_009820205.1,none,full,none,feces,24.11 N 90.09 E,0,8,Escherichia sp. HH26CH,none,na,5,none,none,none,none,none,2019/12/31,0,2508713,1,HH26CH,"Eawag, Swiss Federal Institute of Aquatic Science and Technology",2508713,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. HH26CH,0,5039381,11,78,none,5039381,0,VNXM00000000.1,4647,74,1732,1,none,none,none,none,none,none,1538,NZ_VNXM01000050.1,1538,2835,0,99.935,CP032261.4674941.4676494,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,88,1,561.0
345253,RS_GCF_009820115.1,0,99.97,0.21,1173,f__Enterobacteriaceae (UID5124),336,0.0,4773752,88.2958623637553,123,2720481,50.31832737419359,5406541,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,9,9,486765,486765,214896,2,2902,NZ_VNXE01000020.1,214896,2,111,NZ_VNXE01000020.1,2902,5349,0,99.931,CP027579.4846664.4849566,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,43955,43955,t,f,f,214896,214896,Contig,ASM982011v1,na,PRJNA224116,SAMN10786670,123,214896,Bangladesh,2019-12-31,GCA_009820115.1,none,full,none,soil,24.11 N 90.09 E,0,7,Escherichia sp. HH41S,none,na,7,none,none,none,none,none,2019/12/31,0,2508714,4,HH41S,"Eawag, Swiss Federal Institute of Aquatic Science and Technology",2508714,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. HH41S,0,5406541,11,73,none,5406541,0,VNXE00000000.1,5108,123,486765,1,none,none,none,none,none,none,1539,NZ_VNXE01000061.1,1539,2843,0,100,CP012735.885486.887041,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Shigella flexneri 1a,0,19,82,1,561.0
42188,RS_GCF_004352695.1,5,99.62,0.19,1207,f__Enterobacteriaceae (UID5162),328,0.0,4404903,87.7575082136262,908,2552333,50.84938472701308,5019403,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,69,69,114927,114927,2286,4,2161,NZ_SJWV01000337.1,10062,6,356,NZ_SJWV01000152.1,2161,3991,0,100,LGZC01000054.114.3040,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,5527,5527,f,f,t,20257,20257,Contig,ASM435269v1,na,PRJNA224116,SAMN11036590,908,20257,USA,2019-03-14,GCA_004352695.1,none,full,none,feces,none,0,6,Escherichia sp. KCJ4928,none,na,26,none,none,none,none,none,2019/03/14,0,2545464,13,KCJ4928,University of Florida,2545464,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. KCJ4928,0,5019403,11,80,none,5019403,0,SJWV00000000.1,5198,908,691,6,none,none,none,none,none,none,686,NZ_SJWV01000518.1,686,1267,0,100,JX984106.1.1268,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;uncultured bacterium,0,19,80,1,561.0
140446,RS_GCF_004352705.1,0,99.97,0.07,1173,f__Enterobacteriaceae (UID5124),336,50.0,4063890,88.07981669192384,389,2342767,50.77659284869628,4613872,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,48,48,82621,82621,1182,10,1162,NZ_SJWX01000277.1,62003,7,356,NZ_SJWX01000008.1,1162,2146,0,100,CP032892.3881128.3884052,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,11860,11860,f,f,t,29723,29723,Contig,ASM435270v1,na,PRJNA224116,SAMN11037108,389,29723,USA,2019-03-14,GCA_004352705.1,none,full,none,feces,none,0,7,Escherichia sp. KCJ4943,none,na,25,none,none,none,none,none,2019/03/14,0,2545466,5,KCJ4943,University of Florida,2545466,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. KCJ4943,0,4613872,11,80,none,4613872,0,SJWX00000000.1,4407,389,1634,1,none,none,none,none,none,none,1538,NZ_SJWX01000254.1,1538,2841,0,100,CP031134.1449423.1450976,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,81,1,561.0
95502,GB_GCA_005280595.1,9,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,50.0,3933688,87.636249084915,169,2270949,50.5949777731338,4488654,GB_GCA_021307345.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae,not type material,none,f,19,19,206491,206491,4247,1,2901,SZVK01000109.1,47146,2,111,SZVK01000035.1,2901,5308,0,99.69,AWAO01000008.794834.797735,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli KOEGE 71 (186a),26559,27040,f,f,t,63247,63247,Scaffold,ASM528059v1,na,PRJNA540718,SAMN11554258,169,63247,Pakistan: Punjab,2019-05-11,GCA_005280595.1,none,full,none,liver,none,0,3,Escherichia sp. MR,none,na,6,166,19,63247,38095,17191,2019/05/11,3,2575922,2,MR,Washington University,2575922,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. MR,158,4488654,11,71,none,4488496,0,SZVK00000000.1,4277,166,4247,2,none,none,none,none,none,none,1063,SZVK01000109.1,1063,1953,0,99.812,CP032892.4729892.4731445,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,158,19,74,1,561.0
392331,GB_GCA_019839665.1,0,99.97,0.48,1173,f__Enterobacteriaceae (UID5124),336,33.33,3877732,88.10838580325387,48,2221011,50.46613343852172,4401093,GB_GCA_021307345.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae,not type material,none,f,5,5,653167,653167,4859,1,2905,JAINAL010000018.1,150511,6,356,JAINAL010000002.1,2905,5297,0,99.587,CP027328.1050643.1053546,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,91687,93640,t,f,f,321768,321768,Scaffold,ASM1983966v1,na,PRJNA757375,SAMN20959689,48,321768,United Kingdom: southeast England,2021-08-31,GCA_019839665.1,none,full,none,Fecal material [ENVO:00002003],none,0,3,Escherichia ruysiae,none,na,13,47,5,321768,215936,86806,2021/08/31,1,2608867,6,C13-5,Quadram Institute Bioscience,2608867,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae,100,4401093,11,83,none,4400993,0,JAINAL000000000.1,4134,47,4859,1,none,none,none,none,none,none,1450,JAINAL010000018.1,1450,2667,0,99.862,CP032265.1992837.1994390,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,100,19,83,1,561.0
344042,RS_GCF_009721375.1,0,99.97,0.16,1173,f__Enterobacteriaceae (UID5124),336,0.0,4208846,88.17740543627625,99,2418060,50.65955299605691,4773157,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,11,11,402029,402029,1705,2,1692,NZ_WNLU01000068.1,63730,2,111,NZ_WNLU01000027.1,1692,3120,0,99.941,CP033401.4051560.4054489,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,48213,48213,f,f,t,124980,124980,Contig,ASM972137v1,na,PRJNA224116,SAMN12911126,99,124980,USA: California; Berkeley,2019-12-01,GCA_009721375.1,none,full,none,aquatic sediment,none,0,7,Escherichia sp. JL983,none,na,6,none,none,none,none,none,2019/12/01,0,2652394,2,JL983,Lawrence Berkeley National Laboratory,2652394,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. JL983,0,4773157,11,78,none,4773157,0,WNLU00000000.1,4540,99,1313,1,none,none,none,none,none,none,1268,NZ_WNLU01000073.1,1268,2342,0,100,CU928161.4443202.4444743,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli S88,0,18,79,1,561.0
147689,RS_GCF_011754335.1,0,99.97,0.08,1173,f__Enterobacteriaceae (UID5124),336,0.0,4552101,87.3784512474763,5,2626943,50.4246744207563,5209638,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,1,1,5132005,5132005,5132005,7,2901,NZ_JAAQVZ010000001.1,5132005,7,356,NZ_JAAQVZ010000001.1-#7,2901,5358,0,100,CP031256.1770323.1773224,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,1041927,1041927,t,f,f,5132005,5132005,Contig,ASM1175433v1,na,PRJNA224116,SAMN14342358,5,5132005,none,2020-03-25,GCA_011754335.1,none,full,none,none,none,0,2,Escherichia sp. E.sYA108,none,na,22,none,none,none,none,none,2020/03/25,0,2717812,7,E.sYA108,City University of Hong Kong,2717812,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. E.sYA108,0,5209638,11,88,none,5209638,0,JAAQVZ000000000.1,4844,5,5132005,7,none,none,none,none,none,none,1538,NZ_JAAQVZ010000001.1,1538,2841,0,100,ALIN02000009.98.1651,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli J96,0,19,88,1,561.0
151362,RS_GCF_013368835.2,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,0.0,4214221,88.24434990421153,149,2406646,50.39434612460312,4775627,RS_GCF_002900365.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae,not type material,none,f,12,12,421037,421037,3146,1,2901,NZ_JABWNZ020000078.1,101328,2,83,NZ_JABWNZ020000012.1,2902,5328,0,99.828,ADKG01000019.3116.6016,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli E1118,32051,32051,t,f,f,101328,101328,Contig,ASM1336883v2,na,PRJNA224116,SAMN14503240,149,101328,USA:AK,2020-08-12,GCA_013368835.2,none,full,none,none,64.20 N 149.49 W,0,2,Escherichia sp. 11.1596,none,na,6,none,none,none,none,none,2020/08/12,0,2723295,1,11.1596,FDA,2723295,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. 11.1596,0,4775627,11,54,none,4775627,0,JABWNZ000000000.2,4528,149,1698,1,none,none,none,none,none,none,1538,NZ_JABWNZ020000089.1,1538,2830,0,99.87,CP025979.2766445.2767998,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia marmotae,0,19,55,1,561.0
348957,RS_GCF_013369085.2,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,0.0,4415329,87.96399542342394,350,2519437,50.19325733996378,5019473,RS_GCF_002900365.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae,not type material,none,f,17,17,309660,309660,2998,1,2900,NZ_JABWNY020000107.1,142237,1,111,NZ_JABWNY020000007.1,2901,5334,0,99.862,ADKG01000019.3116.6016,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli E1118,14341,14341,t,f,f,98530,98530,Contig,ASM1336908v2,na,PRJNA224116,SAMN14503241,350,98530,USA:AK,2020-08-12,GCA_013369085.2,none,full,none,none,64.20 N 149.49 W,0,2,Escherichia sp. 11.1597,none,na,4,none,none,none,none,none,2020/08/12,0,2723296,1,11.1597,FDA,2723296,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. 11.1597,0,5019473,11,58,none,5019473,0,JABWNY000000000.2,4962,350,1732,1,none,none,none,none,none,none,1538,NZ_JABWNY020000131.1,1538,2830,0,99.87,CP025979.2766445.2767998,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia marmotae,0,19,59,1,561.0
349002,RS_GCF_013369135.2,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,0.0,4214077,88.2696141280749,143,2405714,50.39097446072,4774097,RS_GCF_002900365.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae,not type material,none,f,12,12,421037,421037,3108,1,2901,NZ_JABWNX020000076.1,101120,2,83,NZ_JABWNX020000013.1,2902,5328,0,99.828,ADKG01000019.3116.6016,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli E1118,33385,33385,t,f,f,111339,111339,Contig,ASM1336913v2,na,PRJNA224116,SAMN14503242,143,111339,USA:AK,2020-08-12,GCA_013369135.2,none,full,none,none,64.20 N 149.49 W,0,2,Escherichia sp. 11.1600,none,na,6,none,none,none,none,none,2020/08/12,0,2723297,1,11.1600,FDA,2723297,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. 11.1600,0,4774097,11,53,none,4774097,0,JABWNX000000000.2,4524,143,1698,1,none,none,none,none,none,none,1538,NZ_JABWNX020000086.1,1538,2830,0,99.87,CP025979.2766445.2767998,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia marmotae,0,18,54,1,561.0
53077,RS_GCF_013368815.2,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,0.0,4142623,88.14620366583698,171,2368074,50.387576446076125,4699718,RS_GCF_002900365.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae,not type material,none,f,18,18,214909,214909,3128,1,2901,NZ_JABWNW020000093.1,18534,1,83,NZ_JABWNW020000064.1,2902,5328,0,99.828,ADKG01000019.3116.6016,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli E1118,27483,27483,t,f,f,97002,97002,Contig,ASM1336881v2,na,PRJNA224116,SAMN14503251,171,97002,USA:AK,2020-08-12,GCA_013368815.2,none,full,none,none,64.20 N 149.49 W,0,2,Escherichia sp. 12.2610,none,na,5,none,none,none,none,none,2020/08/12,0,2723298,1,12.2610,FDA,2723298,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. 12.2610,0,4699718,11,52,none,4699718,0,JABWNW000000000.2,4426,171,1698,1,none,none,none,none,none,none,1538,NZ_JABWNW020000107.1,1538,2830,0,99.87,CP025979.2766445.2767998,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia marmotae,0,18,52,1,561.0
