,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
119902,RS_GCF_002112575.1,0,99.93,0.05,1043,g__Pseudomonas (UID4550),368,0.0,5643879,89.45253683577215,38,3819467,60.540540797576014,6309356,RS_GCF_001594225.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E glycinae,not type material,none,f,6,6,777947,777947,5518,1,2887,NZ_NEIB01000029.1,466562,7,332,NZ_NEIB01000004.1,2887,5332,0,100,CP028826.4213739.4216650,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,166024,170523,t,f,f,390365,390365,Scaffold,ASM211257v1,na,PRJNA224116,SAMN06771376,38,390365,Brazil,2017-04-27,GCA_002112575.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R23(2017),5665,na,11,37,6,390365,230697,93321,2017/04/27,1,1981698,2,R23(2017),University of Sao Paulo,1981698,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R23(2017),415,6309356,11,63,none,6308941,0,NEIB00000000.1,5630,37,5518,1,1532,2819,0,99.869,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIB01000029.1,1533,2832,0,100,CP028826.5194690.5196227,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,415,19,63,1,286.0
117348,RS_GCF_002112605.1,0,99.93,0.59,1043,g__Pseudomonas (UID4550),368,75.0,5781704,90.16378461510632,23,3885725,60.59661165177843,6412446,RS_GCF_003352185.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E kribbensis,not type material,none,f,6,6,680093,680093,337029,1,2887,NZ_NEIC01000011.1,337029,7,88,NZ_NEIC01000011.1,2887,5332,0,100,NEHR01000001.833359.836247,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R34(2017),278802,278802,t,f,f,416787,416787,Contig,ASM211260v1,na,PRJNA224116,SAMN06771375,23,416787,Brazil,2017-04-27,GCA_002112605.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R22(2017),5802,na,9,none,none,none,none,none,2017/04/27,0,1981699,1,R22(2017),University of Sao Paulo,1981699,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R22(2017),0,6412446,11,65,none,6412446,0,NEIC00000000.1,5781,23,337029,1,1532,2819,0,99.869,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIC01000011.1,1533,2826,0,99.935,CP028826.815165.816702,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,0,19,65,1,286.0
22456,RS_GCF_002112635.1,0,99.64,0.19,1044,g__Pseudomonas (UID4550),368,33.33,5525407,88.85240892896914,60,4027821,64.78874440170935,6218635,RS_GCF_019145435.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E ekonensis,not type material,none,f,8,8,561471,561471,5415,1,2887,NZ_NEID01000039.1,58041,7,332,NZ_NEID01000025.1,2887,5332,0,100,NEID01000039.2299.5187,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R21(2017),103614,113066,t,f,f,299875,299875,Scaffold,ASM211263v1,na,PRJNA224116,SAMN06771374,60,299875,Brazil,2017-04-27,GCA_002112635.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R21(2017),5529,na,10,55,8,299875,165765,73059,2017/04/27,5,1981700,1,R21(2017),University of Sao Paulo,1981700,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R21(2017),1782,6218635,11,59,none,6216853,0,NEID00000000.1,5500,55,5415,1,1532,2713,0,98.629,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEID01000039.1,1517,2785,0,99.802,NEIH01000040.180.1696,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),1782,19,59,1,286.0
315314,RS_GCF_002112625.1,0,99.64,0.19,1044,g__Pseudomonas (UID4550),368,33.33,5526099,88.85957865298624,67,4027995,64.79062612947428,6218912,RS_GCF_019145435.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E ekonensis,not type material,none,f,9,9,558006,558006,5415,1,2887,NZ_NEIE01000042.1,271162,7,332,NZ_NEIE01000009.1,2887,5332,0,100,NEID01000039.2299.5187,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R21(2017),92790,101949,t,f,f,271162,271162,Scaffold,ASM211262v1,na,PRJNA224116,SAMN06771373,67,271162,Brazil,2017-04-27,GCA_002112625.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R20(2017),5534,na,10,61,9,271162,164152,73059,2017/04/27,6,1981701,1,R20(2017),University of Sao Paulo,1981701,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R20(2017),1971,6218912,11,59,none,6216941,0,NEIE00000000.1,5511,61,5415,1,1532,2719,0,98.695,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIE01000042.1,1517,2791,0,99.868,NEIH01000040.180.1696,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),1971,19,59,1,286.0
317336,RS_GCF_002113485.1,1,99.64,0.19,1044,g__Pseudomonas (UID4550),368,33.33,5527174,88.86923369058916,66,4028932,64.790013453522,6219446,RS_GCF_019145435.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E ekonensis,not type material,none,f,8,8,561765,561765,5415,1,2887,NZ_NEIF01000043.1,271162,7,332,NZ_NEIF01000009.1,2887,5332,0,100,NEID01000039.2299.5187,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R21(2017),94218,98721,t,f,f,299875,299875,Scaffold,ASM211348v1,na,PRJNA224116,SAMN06771372,66,299875,Brazil,2017-04-27,GCA_002113485.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R19(2017),5533,na,10,63,8,299875,147094,66451,2017/04/27,3,1981702,1,R19(2017),University of Sao Paulo,1981702,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R19(2017),999,6219446,11,58,none,6218447,0,NEIF00000000.1,5502,63,5415,1,1532,2713,0,98.629,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIF01000043.1,1517,2785,0,99.802,NEIH01000040.180.1696,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),999,19,58,1,286.0
19288,RS_GCF_002112665.1,0,100.0,0.24,845,f__Pseudomonadaceae (UID4490),321,0.0,5374272,89.71956625606545,50,3818297,63.75860645013916,5990078,RS_GCF_002112505.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002112505,not type material,none,f,8,7,485085,593852,5064,1,2888,NZ_NEIG01000032.1,13522,5,110,NZ_NEIG01000028.1,2888,5334,0,100,NEIG01000032.2154.5043,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R17(2017),119773,127448,t,f,f,319876,320595,Scaffold,ASM211266v1,na,PRJNA224116,SAMN06771371,50,319876,Brazil,2017-04-27,GCA_002112665.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R17(2017),5426,na,10,47,7,320595,196631,89082,2017/04/27,3,1981703,2,R17(2017),University of Sao Paulo,1981703,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R17(2017),1401,5990078,11,69,none,5988677,0,NEIG00000000.1,5367,47,5064,1,1532,2824,0,99.935,4458805,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIG01000032.1,1533,2832,0,100,CP011525.5437373.5438919,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. JY-Q,1401,19,69,1,286.0
119915,RS_GCF_002113495.1,0,99.64,0.06,1044,g__Pseudomonas (UID4550),368,50.0,5607696,88.74731314338564,60,4088602,64.7185884054282,6318722,RS_GCF_019145435.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E ekonensis,not type material,none,f,7,7,879467,879467,5420,1,2887,NZ_NEIH01000040.1,270862,7,307,NZ_NEIH01000008.1,2887,5332,0,100,NEIH01000040.2300.5188,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),105291,114885,t,f,f,284714,284714,Scaffold,ASM211349v1,na,PRJNA224116,SAMN06771370,60,284714,Brazil,2017-04-27,GCA_002113495.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R16(2017),5668,na,10,55,7,284714,150765,63453,2017/04/27,5,1981704,1,R16(2017),University of Sao Paulo,1981704,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R16(2017),1214,6318722,11,59,none,6317508,0,NEIH00000000.1,5635,55,5420,1,1532,2719,0,98.695,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIH01000040.1,1517,2802,0,100,NEIH01000040.180.1696,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),1214,19,58,1,286.0
19157,RS_GCF_002112685.1,0,99.93,0.05,1043,g__Pseudomonas (UID4550),368,0.0,5643779,89.44441653379171,37,3819231,60.54036017671199,6309817,RS_GCF_001594225.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E glycinae,not type material,none,f,6,6,777947,777947,5518,1,2887,NZ_NEII01000026.1,229712,7,110,NZ_NEII01000012.1,2887,5332,0,100,CP028826.4213739.4216650,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,170501,185582,t,f,f,390361,390361,Scaffold,ASM211268v1,na,PRJNA224116,SAMN06771369,37,390361,Brazil,2017-04-27,GCA_002112685.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R15(2017),5667,na,10,34,6,390361,287576,157276,2017/04/27,3,1981705,2,R15(2017),University of Sao Paulo,1981705,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R15(2017),1247,6309817,11,63,none,6308570,0,NEII00000000.1,5630,34,5518,1,1532,2819,0,99.869,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEII01000026.1,1533,2832,0,100,CP028826.5194690.5196227,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,1247,19,63,1,286.0
218350,RS_GCF_002113525.1,0,100.0,0.24,845,f__Pseudomonadaceae (UID4490),321,0.0,5376434,89.74454248333284,53,3818762,63.75434133353546,5990820,RS_GCF_002112505.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002112505,not type material,none,f,8,8,594455,594455,5273,1,2888,NZ_NEIJ01000036.1,13522,6,110,NZ_NEIJ01000032.1,2888,5334,0,100,NEIG01000032.2154.5043,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R17(2017),113015,117467,t,f,f,280019,280019,Scaffold,ASM211352v1,na,PRJNA224116,SAMN06771368,53,280019,Brazil,2017-04-27,GCA_002113525.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R14(2017),5422,na,12,51,8,280019,149699,84990,2017/04/27,2,1981706,1,R14(2017),University of Sao Paulo,1981706,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R14(2017),1013,5990820,11,69,none,5989807,0,NEIJ00000000.1,5368,51,5273,1,1532,2824,0,99.935,4458805,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIJ01000036.1,1533,2832,0,100,CP011525.5437373.5438919,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. JY-Q,1013,19,69,1,286.0
317140,RS_GCF_002112705.1,0,99.64,0.19,1044,g__Pseudomonas (UID4550),368,33.33,5524250,88.87494940277578,60,4026654,64.78970097957188,6215756,RS_GCF_019145435.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E ekonensis,not type material,none,f,8,8,560952,560952,5415,1,2887,NZ_NEIK01000040.1,57411,7,332,NZ_NEIK01000026.1,2887,5332,0,100,NEID01000039.2299.5187,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R21(2017),103582,109048,t,f,f,299875,299875,Scaffold,ASM211270v1,na,PRJNA224116,SAMN06771367,60,299875,Brazil,2017-04-27,GCA_002112705.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R12(2017),5531,na,10,57,8,299875,158221,66449,2017/04/27,3,1981707,1,R12(2017),University of Sao Paulo,1981707,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R12(2017),796,6215756,11,58,none,6214960,0,NEIK00000000.1,5500,57,5415,1,1532,2713,0,98.629,140483,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIK01000040.1,1517,2785,0,99.802,NEIH01000040.180.1696,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R16(2017),796,19,58,1,286.0
216795,RS_GCF_002112695.1,0,100.0,0.24,845,f__Pseudomonadaceae (UID4490),321,0.0,5381372,89.82438968371181,48,3819198,63.7530948444632,5990992,RS_GCF_002112505.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002112505,not type material,none,f,7,7,668914,668914,5273,1,2888,NZ_NEIL01000031.1,15495,6,110,NZ_NEIL01000027.1,2888,5334,0,100,NEHW01000031.2363.5252,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R28(2017),124804,127467,t,f,f,323450,323450,Scaffold,ASM211269v1,na,PRJNA224116,SAMN06771366,48,323450,Brazil,2017-04-27,GCA_002112695.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R11(2017),5424,na,12,47,7,323450,192177,117978,2017/04/27,1,1981708,1,R11(2017),University of Sao Paulo,1981708,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R11(2017),384,5990992,11,70,none,5990608,0,NEIL00000000.1,5361,47,5273,1,1532,2824,0,99.935,4458805,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIL01000031.1,1533,2832,0,100,CP011525.5437373.5438919,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. JY-Q,384,19,70,1,286.0
118633,RS_GCF_002113545.1,0,100.0,8.77,103,k__Bacteria (UID203),57,89.47,5366446,89.73239695677618,68,3810541,63.72176239070176,5980500,RS_GCF_002112505.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002112505,not type material,none,f,8,8,563410,563410,4962,1,2887,NZ_NEIM01000008.1,563410,4,110,NZ_NEIM01000038.1,2888,5321,0,99.931,NEHW01000031.2363.5252,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. R28(2017),87940,89261,f,f,t,280003,280003,Scaffold,ASM211354v1,na,PRJNA224116,SAMN06771365,68,280003,Brazil,2017-04-27,GCA_002113545.1,none,full,none,rhizosphere soil from sugare cane field,22.7 S 47.6 W,0,1,Pseudomonas sp. R10(2017),5445,na,11,67,8,280003,174214,84972,2017/04/27,1,1981709,3,R10(2017),University of Sao Paulo,1981709,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. R10(2017),532,5980500,11,71,none,5979968,0,NEIM00000000.1,5376,67,4962,1,1443,2665,0,100,4458805,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1444,NZ_NEIM01000008.1,1444,2667,0,100,CP026332.3942033.3943560,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. XWY-1,532,19,71,1,286.0
217932,RS_GCF_002112755.1,0,99.29,1.21,1397,g__Pseudomonas (UID4526),371,0.0,4935238,88.6865658821354,63,3507040,63.02608750659996,5564809,RS_GCF_002113165.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002113165,not type material,none,f,8,8,638833,638833,5383,1,2888,NZ_NEIN01000041.1,93930,5,110,NZ_NEIN01000022.1,2888,5334,0,100,LKKS01000087.195.3110,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,88324,89754,t,f,f,209951,209951,Scaffold,ASM211275v1,na,PRJNA224116,SAMN06771364,63,209951,Brazil,2017-04-27,GCA_002112755.1,none,full,none,bulk soil from sugarcane field,22.7 S 47.6 W,0,1,Pseudomonas sp. B9(2017),5128,na,7,62,8,209951,137020,71291,2017/04/27,1,1981710,1,B9(2017),University of Sao Paulo,1981710,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. B9(2017),383,5564809,11,66,none,5564426,0,NEIN00000000.1,5025,62,5383,1,1532,2813,0,99.804,4458805,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_NEIN01000041.1,1533,2832,0,100,CP026676.5627181.5628718,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. SWI6,383,19,66,1,286.0
